TrackName,Genre,FilePath
blues.00099.wav,blues,D:\Sadhana\DataAnalytics\Data_GTZAN_MusicGenre\genres_original\blues\blues.00099.wav
classical.00000.wav,classical,D:\Sadhana\DataAnalytics\Data_GTZAN_MusicGenre\genres_original\classical\classical.00000.wav
classical.00001.wav,classical,D:\Sadhana\DataAnalytics\Data_GTZAN_MusicGenre\genres_original\classical\classical.00001.wav
classical.00002.wav,classical,D:\Sadhana\DataAnalytics\Data_GTZAN_MusicGenre\genres_original\classical\classical.00002.wav
classical.00003.wav,classical,D:\Sadhana\DataAnalytics\Data_GTZAN_MusicGenre\genres_original\classical\classical.00003.wav
classical.00004.wav,classical,D:\Sadhana\DataAnalytics\Data_GTZAN_MusicGenre\genres_original\classical\classical.00004.wav
classical.00005.wav,classical,D:\Sadhana\DataAnalytics\Data_GTZAN_MusicGenre\genres_original\classical\classical.00005.wav
classical.00006.wav,classical,D:\Sadhana\DataAnalytics\Data_GTZAN_MusicGenre\genres_original\classical\classical.00006.wav
classical.00007.wav,classical,D:\Sadhana\DataAnalytics\Data_GTZAN_MusicGenre\genres_original\classical\classical.00007.wav
classical.00008.wav,classical,D:\Sadhana\DataAnalytics\Data_GTZAN_MusicGenre\genres_original\classical\classical.00008.wav
classical.00009.wav,classical,D:\Sadhana\DataAnalytics\Data_GTZAN_MusicGenre\genres_original\classical\classical.00009.wav
classical.00010.wav,classical,D:\Sadhana\DataAnalytics\Data_GTZAN_MusicGenre\genres_original\classical\classical.00010.wav
classical.00011.wav,classical,D:\Sadhana\DataAnalytics\Data_GTZAN_MusicGenre\genres_original\classical\classical.00011.wav
classical.00012.wav,classical,D:\Sadhana\DataAnalytics\Data_GTZAN_MusicGenre\genres_original\classical\classical.00012.wav
classical.00013.wav,classical,D:\Sadhana\DataAnalytics\Data_GTZAN_MusicGenre\genres_original\classical\classical.00013.wav
classical.00014.wav,classical,D:\Sadhana\DataAnalytics\Data_GTZAN_MusicGenre\genres_original\classical\classical.00014.wav
classical.00015.wav,classical,D:\Sadhana\DataAnalytics\Data_GTZAN_MusicGenre\genres_original\classical\classical.00015.wav
classical.00016.wav,classical,D:\Sadhana\DataAnalytics\Data_GTZAN_MusicGenre\genres_original\classical\classical.00016.wav
classical.00017.wav,classical,D:\Sadhana\DataAnalytics\Data_GTZAN_MusicGenre\genres_original\classical\classical.00017.wav
classical.00018.wav,classical,D:\Sadhana\DataAnalytics\Data_GTZAN_MusicGenre\genres_original\classical\classical.00018.wav
classical.00019.wav,classical,D:\Sadhana\DataAnalytics\Data_GTZAN_MusicGenre\genres_original\classical\classical.00019.wav
classical.00020.wav,classical,D:\Sadhana\DataAnalytics\Data_GTZAN_MusicGenre\genres_original\classical\classical.00020.wav
classical.00021.wav,classical,D:\Sadhana\DataAnalytics\Data_GTZAN_MusicGenre\genres_original\classical\classical.00021.wav
classical.00022.wav,classical,D:\Sadhana\DataAnalytics\Data_GTZAN_MusicGenre\genres_original\classical\classical.00022.wav
classical.00023.wav,classical,D:\Sadhana\DataAnalytics\Data_GTZAN_MusicGenre\genres_original\classical\classical.00023.wav
classical.00024.wav,classical,D:\Sadhana\DataAnalytics\Data_GTZAN_MusicGenre\genres_original\classical\classical.00024.wav
classical.00025.wav,classical,D:\Sadhana\DataAnalytics\Data_GTZAN_MusicGenre\genres_original\classical\classical.00025.wav
classical.00026.wav,classical,D:\Sadhana\DataAnalytics\Data_GTZAN_MusicGenre\genres_original\classical\classical.00026.wav
classical.00027.wav,classical,D:\Sadhana\DataAnalytics\Data_GTZAN_MusicGenre\genres_original\classical\classical.00027.wav
classical.00028.wav,classical,D:\Sadhana\DataAnalytics\Data_GTZAN_MusicGenre\genres_original\classical\classical.00028.wav
classical.00029.wav,classical,D:\Sadhana\DataAnalytics\Data_GTZAN_MusicGenre\genres_original\classical\classical.00029.wav
classical.00030.wav,classical,D:\Sadhana\DataAnalytics\Data_GTZAN_MusicGenre\genres_original\classical\classical.00030.wav
classical.00031.wav,classical,D:\Sadhana\DataAnalytics\Data_GTZAN_MusicGenre\genres_original\classical\classical.00031.wav
classical.00032.wav,classical,D:\Sadhana\DataAnalytics\Data_GTZAN_MusicGenre\genres_original\classical\classical.00032.wav
classical.00033.wav,classical,D:\Sadhana\DataAnalytics\Data_GTZAN_MusicGenre\genres_original\classical\classical.00033.wav
classical.00034.wav,classical,D:\Sadhana\DataAnalytics\Data_GTZAN_MusicGenre\genres_original\classical\classical.00034.wav
classical.00035.wav,classical,D:\Sadhana\DataAnalytics\Data_GTZAN_MusicGenre\genres_original\classical\classical.00035.wav
classical.00036.wav,classical,D:\Sadhana\DataAnalytics\Data_GTZAN_MusicGenre\genres_original\classical\classical.00036.wav
classical.00037.wav,classical,D:\Sadhana\DataAnalytics\Data_GTZAN_MusicGenre\genres_original\classical\classical.00037.wav
classical.00038.wav,classical,D:\Sadhana\DataAnalytics\Data_GTZAN_MusicGenre\genres_original\classical\classical.00038.wav
classical.00039.wav,classical,D:\Sadhana\DataAnalytics\Data_GTZAN_MusicGenre\genres_original\classical\classical.00039.wav
classical.00040.wav,classical,D:\Sadhana\DataAnalytics\Data_GTZAN_MusicGenre\genres_original\classical\classical.00040.wav
classical.00041.wav,classical,D:\Sadhana\DataAnalytics\Data_GTZAN_MusicGenre\genres_original\classical\classical.00041.wav
classical.00042.wav,classical,D:\Sadhana\DataAnalytics\Data_GTZAN_MusicGenre\genres_original\classical\classical.00042.wav
classical.00043.wav,classical,D:\Sadhana\DataAnalytics\Data_GTZAN_MusicGenre\genres_original\classical\classical.00043.wav
classical.00044.wav,classical,D:\Sadhana\DataAnalytics\Data_GTZAN_MusicGenre\genres_original\classical\classical.00044.wav
classical.00045.wav,classical,D:\Sadhana\DataAnalytics\Data_GTZAN_MusicGenre\genres_original\classical\classical.00045.wav
classical.00046.wav,classical,D:\Sadhana\DataAnalytics\Data_GTZAN_MusicGenre\genres_original\classical\classical.00046.wav
classical.00047.wav,classical,D:\Sadhana\DataAnalytics\Data_GTZAN_MusicGenre\genres_original\classical\classical.00047.wav
classical.00048.wav,classical,D:\Sadhana\DataAnalytics\Data_GTZAN_MusicGenre\genres_original\classical\classical.00048.wav
classical.00049.wav,classical,D:\Sadhana\DataAnalytics\Data_GTZAN_MusicGenre\genres_original\classical\classical.00049.wav
classical.00050.wav,classical,D:\Sadhana\DataAnalytics\Data_GTZAN_MusicGenre\genres_original\classical\classical.00050.wav
classical.00051.wav,classical,D:\Sadhana\DataAnalytics\Data_GTZAN_MusicGenre\genres_original\classical\classical.00051.wav
classical.00052.wav,classical,D:\Sadhana\DataAnalytics\Data_GTZAN_MusicGenre\genres_original\classical\classical.00052.wav
classical.00053.wav,classical,D:\Sadhana\DataAnalytics\Data_GTZAN_MusicGenre\genres_original\classical\classical.00053.wav
classical.00054.wav,classical,D:\Sadhana\DataAnalytics\Data_GTZAN_MusicGenre\genres_original\classical\classical.00054.wav
classical.00055.wav,classical,D:\Sadhana\DataAnalytics\Data_GTZAN_MusicGenre\genres_original\classical\classical.00055.wav
classical.00056.wav,classical,D:\Sadhana\DataAnalytics\Data_GTZAN_MusicGenre\genres_original\classical\classical.00056.wav
classical.00057.wav,classical,D:\Sadhana\DataAnalytics\Data_GTZAN_MusicGenre\genres_original\classical\classical.00057.wav
classical.00058.wav,classical,D:\Sadhana\DataAnalytics\Data_GTZAN_MusicGenre\genres_original\classical\classical.00058.wav
classical.00059.wav,classical,D:\Sadhana\DataAnalytics\Data_GTZAN_MusicGenre\genres_original\classical\classical.00059.wav
classical.00060.wav,classical,D:\Sadhana\DataAnalytics\Data_GTZAN_MusicGenre\genres_original\classical\classical.00060.wav
classical.00061.wav,classical,D:\Sadhana\DataAnalytics\Data_GTZAN_MusicGenre\genres_original\classical\classical.00061.wav
classical.00062.wav,classical,D:\Sadhana\DataAnalytics\Data_GTZAN_MusicGenre\genres_original\classical\classical.00062.wav
classical.00063.wav,classical,D:\Sadhana\DataAnalytics\Data_GTZAN_MusicGenre\genres_original\classical\classical.00063.wav
classical.00064.wav,classical,D:\Sadhana\DataAnalytics\Data_GTZAN_MusicGenre\genres_original\classical\classical.00064.wav
classical.00065.wav,classical,D:\Sadhana\DataAnalytics\Data_GTZAN_MusicGenre\genres_original\classical\classical.00065.wav
classical.00066.wav,classical,D:\Sadhana\DataAnalytics\Data_GTZAN_MusicGenre\genres_original\classical\classical.00066.wav
classical.00067.wav,classical,D:\Sadhana\DataAnalytics\Data_GTZAN_MusicGenre\genres_original\classical\classical.00067.wav
classical.00068.wav,classical,D:\Sadhana\DataAnalytics\Data_GTZAN_MusicGenre\genres_original\classical\classical.00068.wav
classical.00069.wav,classical,D:\Sadhana\DataAnalytics\Data_GTZAN_MusicGenre\genres_original\classical\classical.00069.wav
classical.00070.wav,classical,D:\Sadhana\DataAnalytics\Data_GTZAN_MusicGenre\genres_original\classical\classical.00070.wav
classical.00071.wav,classical,D:\Sadhana\DataAnalytics\Data_GTZAN_MusicGenre\genres_original\classical\classical.00071.wav
classical.00072.wav,classical,D:\Sadhana\DataAnalytics\Data_GTZAN_MusicGenre\genres_original\classical\classical.00072.wav
classical.00073.wav,classical,D:\Sadhana\DataAnalytics\Data_GTZAN_MusicGenre\genres_original\classical\classical.00073.wav
classical.00074.wav,classical,D:\Sadhana\DataAnalytics\Data_GTZAN_MusicGenre\genres_original\classical\classical.00074.wav
classical.00075.wav,classical,D:\Sadhana\DataAnalytics\Data_GTZAN_MusicGenre\genres_original\classical\classical.00075.wav
classical.00076.wav,classical,D:\Sadhana\DataAnalytics\Data_GTZAN_MusicGenre\genres_original\classical\classical.00076.wav
classical.00077.wav,classical,D:\Sadhana\DataAnalytics\Data_GTZAN_MusicGenre\genres_original\classical\classical.00077.wav
classical.00078.wav,classical,D:\Sadhana\DataAnalytics\Data_GTZAN_MusicGenre\genres_original\classical\classical.00078.wav
classical.00079.wav,classical,D:\Sadhana\DataAnalytics\Data_GTZAN_MusicGenre\genres_original\classical\classical.00079.wav
classical.00080.wav,classical,D:\Sadhana\DataAnalytics\Data_GTZAN_MusicGenre\genres_original\classical\classical.00080.wav
classical.00081.wav,classical,D:\Sadhana\DataAnalytics\Data_GTZAN_MusicGenre\genres_original\classical\classical.00081.wav
classical.00082.wav,classical,D:\Sadhana\DataAnalytics\Data_GTZAN_MusicGenre\genres_original\classical\classical.00082.wav
classical.00083.wav,classical,D:\Sadhana\DataAnalytics\Data_GTZAN_MusicGenre\genres_original\classical\classical.00083.wav
classical.00084.wav,classical,D:\Sadhana\DataAnalytics\Data_GTZAN_MusicGenre\genres_original\classical\classical.00084.wav
classical.00085.wav,classical,D:\Sadhana\DataAnalytics\Data_GTZAN_MusicGenre\genres_original\classical\classical.00085.wav
classical.00086.wav,classical,D:\Sadhana\DataAnalytics\Data_GTZAN_MusicGenre\genres_original\classical\classical.00086.wav
classical.00087.wav,classical,D:\Sadhana\DataAnalytics\Data_GTZAN_MusicGenre\genres_original\classical\classical.00087.wav
classical.00088.wav,classical,D:\Sadhana\DataAnalytics\Data_GTZAN_MusicGenre\genres_original\classical\classical.00088.wav
classical.00089.wav,classical,D:\Sadhana\DataAnalytics\Data_GTZAN_MusicGenre\genres_original\classical\classical.00089.wav
classical.00090.wav,classical,D:\Sadhana\DataAnalytics\Data_GTZAN_MusicGenre\genres_original\classical\classical.00090.wav
classical.00091.wav,classical,D:\Sadhana\DataAnalytics\Data_GTZAN_MusicGenre\genres_original\classical\classical.00091.wav
classical.00092.wav,classical,D:\Sadhana\DataAnalytics\Data_GTZAN_MusicGenre\genres_original\classical\classical.00092.wav
classical.00093.wav,classical,D:\Sadhana\DataAnalytics\Data_GTZAN_MusicGenre\genres_original\classical\classical.00093.wav
classical.00094.wav,classical,D:\Sadhana\DataAnalytics\Data_GTZAN_MusicGenre\genres_original\classical\classical.00094.wav
classical.00095.wav,classical,D:\Sadhana\DataAnalytics\Data_GTZAN_MusicGenre\genres_original\classical\classical.00095.wav
classical.00096.wav,classical,D:\Sadhana\DataAnalytics\Data_GTZAN_MusicGenre\genres_original\classical\classical.00096.wav
classical.00097.wav,classical,D:\Sadhana\DataAnalytics\Data_GTZAN_MusicGenre\genres_original\classical\classical.00097.wav
classical.00098.wav,classical,D:\Sadhana\DataAnalytics\Data_GTZAN_MusicGenre\genres_original\classical\classical.00098.wav
classical.00099.wav,classical,D:\Sadhana\DataAnalytics\Data_GTZAN_MusicGenre\genres_original\classical\classical.00099.wav
country.00000.wav,country,D:\Sadhana\DataAnalytics\Data_GTZAN_MusicGenre\genres_original\country\country.00000.wav
country.00001.wav,country,D:\Sadhana\DataAnalytics\Data_GTZAN_MusicGenre\genres_original\country\country.00001.wav
country.00002.wav,country,D:\Sadhana\DataAnalytics\Data_GTZAN_MusicGenre\genres_original\country\country.00002.wav
country.00003.wav,country,D:\Sadhana\DataAnalytics\Data_GTZAN_MusicGenre\genres_original\country\country.00003.wav
country.00004.wav,country,D:\Sadhana\DataAnalytics\Data_GTZAN_MusicGenre\genres_original\country\country.00004.wav
country.00005.wav,country,D:\Sadhana\DataAnalytics\Data_GTZAN_MusicGenre\genres_original\country\country.00005.wav
country.00006.wav,country,D:\Sadhana\DataAnalytics\Data_GTZAN_MusicGenre\genres_original\country\country.00006.wav
country.00007.wav,country,D:\Sadhana\DataAnalytics\Data_GTZAN_MusicGenre\genres_original\country\country.00007.wav
country.00008.wav,country,D:\Sadhana\DataAnalytics\Data_GTZAN_MusicGenre\genres_original\country\country.00008.wav
country.00009.wav,country,D:\Sadhana\DataAnalytics\Data_GTZAN_MusicGenre\genres_original\country\country.00009.wav
country.00010.wav,country,D:\Sadhana\DataAnalytics\Data_GTZAN_MusicGenre\genres_original\country\country.00010.wav
country.00011.wav,country,D:\Sadhana\DataAnalytics\Data_GTZAN_MusicGenre\genres_original\country\country.00011.wav
country.00012.wav,country,D:\Sadhana\DataAnalytics\Data_GTZAN_MusicGenre\genres_original\country\country.00012.wav
country.00013.wav,country,D:\Sadhana\DataAnalytics\Data_GTZAN_MusicGenre\genres_original\country\country.00013.wav
country.00014.wav,country,D:\Sadhana\DataAnalytics\Data_GTZAN_MusicGenre\genres_original\country\country.00014.wav
country.00015.wav,country,D:\Sadhana\DataAnalytics\Data_GTZAN_MusicGenre\genres_original\country\country.00015.wav
country.00016.wav,country,D:\Sadhana\DataAnalytics\Data_GTZAN_MusicGenre\genres_original\country\country.00016.wav
country.00017.wav,country,D:\Sadhana\DataAnalytics\Data_GTZAN_MusicGenre\genres_original\country\country.00017.wav
country.00018.wav,country,D:\Sadhana\DataAnalytics\Data_GTZAN_MusicGenre\genres_original\country\country.00018.wav
country.00019.wav,country,D:\Sadhana\DataAnalytics\Data_GTZAN_MusicGenre\genres_original\country\country.00019.wav
country.00020.wav,country,D:\Sadhana\DataAnalytics\Data_GTZAN_MusicGenre\genres_original\country\country.00020.wav
country.00021.wav,country,D:\Sadhana\DataAnalytics\Data_GTZAN_MusicGenre\genres_original\country\country.00021.wav
country.00022.wav,country,D:\Sadhana\DataAnalytics\Data_GTZAN_MusicGenre\genres_original\country\country.00022.wav
country.00023.wav,country,D:\Sadhana\DataAnalytics\Data_GTZAN_MusicGenre\genres_original\country\country.00023.wav
country.00024.wav,country,D:\Sadhana\DataAnalytics\Data_GTZAN_MusicGenre\genres_original\country\country.00024.wav
country.00025.wav,country,D:\Sadhana\DataAnalytics\Data_GTZAN_MusicGenre\genres_original\country\country.00025.wav
country.00026.wav,country,D:\Sadhana\DataAnalytics\Data_GTZAN_MusicGenre\genres_original\country\country.00026.wav
