filename,Genre,FilePath,duration
blues.00057.wav,blues,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/blues/blues.00057.wav,30.013333333333332
blues.00058.wav,blues,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/blues/blues.00058.wav,30.013333333333332
blues.00059.wav,blues,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/blues/blues.00059.wav,30.013333333333332
blues.00060.wav,blues,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/blues/blues.00060.wav,30.013333333333332
blues.00061.wav,blues,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/blues/blues.00061.wav,30.013333333333332
blues.00062.wav,blues,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/blues/blues.00062.wav,30.013333333333332
blues.00063.wav,blues,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/blues/blues.00063.wav,30.013333333333332
blues.00064.wav,blues,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/blues/blues.00064.wav,30.013333333333332
blues.00065.wav,blues,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/blues/blues.00065.wav,30.013333333333332
blues.00066.wav,blues,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/blues/blues.00066.wav,30.013333333333332
blues.00067.wav,blues,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/blues/blues.00067.wav,30.013333333333332
blues.00068.wav,blues,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/blues/blues.00068.wav,30.013333333333332
blues.00069.wav,blues,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/blues/blues.00069.wav,30.013333333333332
blues.00070.wav,blues,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/blues/blues.00070.wav,30.013333333333332
blues.00071.wav,blues,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/blues/blues.00071.wav,30.013333333333332
blues.00072.wav,blues,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/blues/blues.00072.wav,30.013333333333332
blues.00073.wav,blues,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/blues/blues.00073.wav,30.013333333333332
blues.00074.wav,blues,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/blues/blues.00074.wav,30.013333333333332
blues.00075.wav,blues,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/blues/blues.00075.wav,30.013333333333332
blues.00076.wav,blues,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/blues/blues.00076.wav,30.013333333333332
blues.00077.wav,blues,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/blues/blues.00077.wav,30.013333333333332
blues.00078.wav,blues,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/blues/blues.00078.wav,30.013333333333332
blues.00079.wav,blues,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/blues/blues.00079.wav,30.013333333333332
blues.00080.wav,blues,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/blues/blues.00080.wav,30.013333333333332
blues.00081.wav,blues,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/blues/blues.00081.wav,30.013333333333332
blues.00082.wav,blues,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/blues/blues.00082.wav,30.013333333333332
blues.00083.wav,blues,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/blues/blues.00083.wav,30.013333333333332
blues.00084.wav,blues,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/blues/blues.00084.wav,30.013333333333332
blues.00085.wav,blues,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/blues/blues.00085.wav,30.013333333333332
blues.00086.wav,blues,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/blues/blues.00086.wav,30.013333333333332
blues.00087.wav,blues,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/blues/blues.00087.wav,30.013333333333332
blues.00088.wav,blues,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/blues/blues.00088.wav,30.013333333333332
blues.00089.wav,blues,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/blues/blues.00089.wav,30.013333333333332
blues.00090.wav,blues,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/blues/blues.00090.wav,30.013333333333332
blues.00091.wav,blues,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/blues/blues.00091.wav,30.013333333333332
blues.00092.wav,blues,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/blues/blues.00092.wav,30.013333333333332
blues.00093.wav,blues,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/blues/blues.00093.wav,30.013333333333332
blues.00094.wav,blues,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/blues/blues.00094.wav,30.013333333333332
blues.00095.wav,blues,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/blues/blues.00095.wav,30.013333333333332
blues.00096.wav,blues,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/blues/blues.00096.wav,30.013333333333332
blues.00097.wav,blues,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/blues/blues.00097.wav,30.013333333333332
blues.00098.wav,blues,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/blues/blues.00098.wav,30.013333333333332
blues.00099.wav,blues,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/blues/blues.00099.wav,30.013333333333332
classical.00000.wav,classical,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/classical/classical.00000.wav,30.013333333333332
classical.00001.wav,classical,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/classical/classical.00001.wav,30.013333333333332
classical.00002.wav,classical,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/classical/classical.00002.wav,30.013333333333332
classical.00003.wav,classical,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/classical/classical.00003.wav,30.013333333333332
classical.00004.wav,classical,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/classical/classical.00004.wav,30.013333333333332
classical.00005.wav,classical,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/classical/classical.00005.wav,30.013333333333332
classical.00006.wav,classical,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/classical/classical.00006.wav,30.013333333333332
classical.00007.wav,classical,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/classical/classical.00007.wav,30.013333333333332
classical.00008.wav,classical,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/classical/classical.00008.wav,30.013333333333332
classical.00009.wav,classical,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/classical/classical.00009.wav,30.013333333333332
classical.00010.wav,classical,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/classical/classical.00010.wav,30.013333333333332
classical.00011.wav,classical,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/classical/classical.00011.wav,30.013333333333332
classical.00012.wav,classical,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/classical/classical.00012.wav,30.013333333333332
classical.00013.wav,classical,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/classical/classical.00013.wav,30.013333333333332
classical.00014.wav,classical,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/classical/classical.00014.wav,30.013333333333332
classical.00015.wav,classical,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/classical/classical.00015.wav,30.013333333333332
classical.00016.wav,classical,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/classical/classical.00016.wav,30.013333333333332
classical.00017.wav,classical,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/classical/classical.00017.wav,30.013333333333332
classical.00018.wav,classical,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/classical/classical.00018.wav,30.013333333333332
classical.00019.wav,classical,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/classical/classical.00019.wav,30.013333333333332
classical.00020.wav,classical,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/classical/classical.00020.wav,30.013333333333332
classical.00021.wav,classical,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/classical/classical.00021.wav,30.013333333333332
classical.00022.wav,classical,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/classical/classical.00022.wav,30.013333333333332
classical.00023.wav,classical,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/classical/classical.00023.wav,30.013333333333332
classical.00024.wav,classical,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/classical/classical.00024.wav,30.013333333333332
classical.00025.wav,classical,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/classical/classical.00025.wav,30.013333333333332
classical.00026.wav,classical,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/classical/classical.00026.wav,30.013333333333332
classical.00027.wav,classical,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/classical/classical.00027.wav,30.013333333333332
classical.00028.wav,classical,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/classical/classical.00028.wav,30.013333333333332
classical.00029.wav,classical,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/classical/classical.00029.wav,30.013333333333332
classical.00030.wav,classical,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/classical/classical.00030.wav,30.013333333333332
classical.00031.wav,classical,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/classical/classical.00031.wav,30.013333333333332
classical.00032.wav,classical,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/classical/classical.00032.wav,30.013333333333332
classical.00033.wav,classical,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/classical/classical.00033.wav,30.013333333333332
classical.00034.wav,classical,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/classical/classical.00034.wav,30.013333333333332
classical.00035.wav,classical,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/classical/classical.00035.wav,30.013333333333332
classical.00036.wav,classical,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/classical/classical.00036.wav,30.013333333333332
classical.00037.wav,classical,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/classical/classical.00037.wav,30.013333333333332
classical.00038.wav,classical,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/classical/classical.00038.wav,30.013333333333332
classical.00039.wav,classical,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/classical/classical.00039.wav,30.013333333333332
classical.00040.wav,classical,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/classical/classical.00040.wav,30.013333333333332
classical.00041.wav,classical,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/classical/classical.00041.wav,30.013333333333332
classical.00042.wav,classical,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/classical/classical.00042.wav,30.370975056689343
classical.00043.wav,classical,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/classical/classical.00043.wav,30.00798185941043
classical.00044.wav,classical,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/classical/classical.00044.wav,30.013333333333332
classical.00045.wav,classical,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/classical/classical.00045.wav,30.17142857142857
classical.00046.wav,classical,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/classical/classical.00046.wav,30.011791383219954
classical.00047.wav,classical,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/classical/classical.00047.wav,30.013333333333332
classical.00048.wav,classical,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/classical/classical.00048.wav,30.091609977324264
classical.00049.wav,classical,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/classical/classical.00049.wav,29.995827664399094
classical.00050.wav,classical,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/classical/classical.00050.wav,30.013333333333332
classical.00051.wav,classical,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/classical/classical.00051.wav,29.992925170068027
classical.00052.wav,classical,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/classical/classical.00052.wav,30.013333333333332
classical.00053.wav,classical,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/classical/classical.00053.wav,30.39092970521542
classical.00054.wav,classical,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/classical/classical.00054.wav,30.488979591836735
classical.00055.wav,classical,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/classical/classical.00055.wav,30.013333333333332
classical.00056.wav,classical,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/classical/classical.00056.wav,30.071655328798187
classical.00057.wav,classical,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/classical/classical.00057.wav,30.013333333333332
classical.00058.wav,classical,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/classical/classical.00058.wav,30.013333333333332
classical.00059.wav,classical,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/classical/classical.00059.wav,30.013333333333332
classical.00060.wav,classical,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/classical/classical.00060.wav,30.013333333333332
classical.00061.wav,classical,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/classical/classical.00061.wav,30.013333333333332
classical.00062.wav,classical,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/classical/classical.00062.wav,30.013333333333332
classical.00063.wav,classical,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/classical/classical.00063.wav,30.013333333333332
classical.00064.wav,classical,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/classical/classical.00064.wav,30.013333333333332
classical.00065.wav,classical,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/classical/classical.00065.wav,30.013333333333332
classical.00066.wav,classical,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/classical/classical.00066.wav,30.013333333333332
classical.00067.wav,classical,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/classical/classical.00067.wav,30.013333333333332
classical.00068.wav,classical,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/classical/classical.00068.wav,30.013333333333332
classical.00069.wav,classical,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/classical/classical.00069.wav,30.013333333333332
classical.00070.wav,classical,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/classical/classical.00070.wav,30.013333333333332
classical.00071.wav,classical,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/classical/classical.00071.wav,30.013333333333332
classical.00072.wav,classical,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/classical/classical.00072.wav,30.013333333333332
classical.00073.wav,classical,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/classical/classical.00073.wav,30.013333333333332
classical.00074.wav,classical,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/classical/classical.00074.wav,30.013333333333332
classical.00075.wav,classical,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/classical/classical.00075.wav,30.013333333333332
classical.00076.wav,classical,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/classical/classical.00076.wav,30.013333333333332
classical.00077.wav,classical,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/classical/classical.00077.wav,30.013333333333332
classical.00078.wav,classical,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/classical/classical.00078.wav,30.013333333333332
classical.00079.wav,classical,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/classical/classical.00079.wav,30.013333333333332
classical.00080.wav,classical,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/classical/classical.00080.wav,30.013333333333332
classical.00081.wav,classical,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/classical/classical.00081.wav,30.013333333333332
classical.00082.wav,classical,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/classical/classical.00082.wav,30.013333333333332
classical.00083.wav,classical,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/classical/classical.00083.wav,30.013333333333332
classical.00084.wav,classical,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/classical/classical.00084.wav,30.013333333333332
classical.00085.wav,classical,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/classical/classical.00085.wav,30.013333333333332
classical.00086.wav,classical,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/classical/classical.00086.wav,30.013333333333332
classical.00087.wav,classical,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/classical/classical.00087.wav,30.013333333333332
classical.00088.wav,classical,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/classical/classical.00088.wav,30.013333333333332
classical.00089.wav,classical,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/classical/classical.00089.wav,30.013333333333332
classical.00090.wav,classical,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/classical/classical.00090.wav,30.013333333333332
classical.00091.wav,classical,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/classical/classical.00091.wav,30.013333333333332
classical.00092.wav,classical,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/classical/classical.00092.wav,30.013333333333332
classical.00093.wav,classical,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/classical/classical.00093.wav,30.013333333333332
classical.00094.wav,classical,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/classical/classical.00094.wav,30.013333333333332
classical.00095.wav,classical,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/classical/classical.00095.wav,30.013333333333332
classical.00096.wav,classical,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/classical/classical.00096.wav,30.013333333333332
classical.00097.wav,classical,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/classical/classical.00097.wav,30.013333333333332
classical.00098.wav,classical,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/classical/classical.00098.wav,30.013333333333332
classical.00099.wav,classical,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/classical/classical.00099.wav,30.013333333333332
country.00000.wav,country,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/country/country.00000.wav,30.081632653061224
country.00001.wav,country,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/country/country.00001.wav,30.011791383219954
country.00002.wav,country,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/country/country.00002.wav,30.370975056689343
country.00003.wav,country,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/country/country.00003.wav,29.995827664399094
country.00004.wav,country,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/country/country.00004.wav,29.995827664399094
country.00005.wav,country,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/country/country.00005.wav,30.24126984126984
country.00006.wav,country,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/country/country.00006.wav,30.331065759637188
country.00007.wav,country,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/country/country.00007.wav,29.98185941043084
country.00008.wav,country,D:/Sadhana/DataAnalytics/audio-data-quality-audit/data/genres_original/country/country.00008.wav,30.1015873015873
