filename,tempo,length,rms_mean,zero_crossing_rate_mean,spectral_bandwidth_mean,mfcc1_mean,mfcc2_mean,mfcc3_mean,mfcc4_mean,mfcc5_mean,mfcc6_mean,mfcc7_mean,mfcc8_mean,mfcc9_mean,mfcc10_mean,mfcc11_mean,mfcc12_mean,mfcc13_mean,mfcc14_mean,mfcc15_mean,mfcc16_mean,mfcc17_mean,mfcc18_mean,mfcc19_mean,mfcc20_mean,spectral_centroid_mean,chroma_stft_mean,label
blues.00013.wav,107.666015625,661794,0.113169826567173,0.0514017032820959,1828.0392544027388,-209.8261566162109,124.46321868896484,10.342453956604004,47.01090621948242,6.508125305175781,15.410517692565918,-2.0051074028015137,6.706564426422119,-21.557632446289062,10.718406677246094,-5.523688316345215,-2.199805498123169,-3.034864902496338,8.644536972045898,-0.303720623254776,-0.6379480957984924,-2.9384262561798096,-1.7045164108276367,-1.7681889533996582,-7.762180805206299,1324.2932181481017,0.2647128105163574,blues
blues.00014.wav,151.99908088235293,661794,0.0670545324683189,0.0450366758507347,1705.5192986171533,-305.6547241210937,113.08634185791016,12.11442756652832,45.0337028503418,17.76282501220703,14.573328971862791,4.159430027008057,0.2135447859764099,-7.026994705200195,13.64199161529541,8.929174423217773,1.303005933761597,5.96125078201294,8.549221992492676,1.124606370925903,0.6026934385299683,0.0548631474375724,-3.722265481948853,-0.994969367980957,-1.8002887964248655,1171.8482269140322,0.3290363252162933,blues
blues.00015.wav,99.38401442307692,661794,0.080624021589756,0.063701254954563,1731.1642811796812,-238.5155334472656,120.11017608642578,-4.229358673095703,42.29069519042969,5.928563117980957,13.91726779937744,5.35786771774292,1.895557284355164,-16.936676025390625,12.350621223449709,3.945979833602905,-1.3935848474502563,0.0192852336913347,3.588396549224853,-4.50091028213501,-5.540557861328125,-6.887469291687012,-4.823251724243164,1.7473667860031128,-1.8821964263916016,1420.3651651340072,0.2696904242038727,blues
blues.00016.wav,198.76802884615384,661794,0.081471748650074,0.0613440611707269,1825.797959693836,-233.75909423828125,120.67514038085938,-3.1748061180114746,39.51847839355469,3.818336725234986,18.837141036987305,-3.6778173446655273,4.433138370513916,-14.965526580810549,17.578216552734375,1.8418718576431277,2.549421548843384,-1.2331678867340088,8.439485549926758,-0.2018980681896209,-3.894501447677612,-4.456850051879883,0.0095539959147572,1.293030858039856,-2.098081111907959,1454.9639409753456,0.3041855692863464,blues
blues.00017.wav,172.265625,661794,0.093306079506874,0.0483262489124129,1410.9842594209651,-245.69937133789065,140.4910888671875,-2.7897543907165527,60.431434631347656,18.91905212402344,9.829608917236328,3.5591461658477783,0.5153716802597046,-16.38768196105957,6.627509593963623,7.259214401245117,-4.014427661895752,1.6021206378936768,5.895009517669678,-3.021469593048096,-4.7736687660217285,-3.030989170074463,-1.994087815284729,-0.0467536374926567,-3.971227169036865,1088.8442297527458,0.3021239936351776,blues
blues.00018.wav,83.35433467741936,661794,0.0797063708305358,0.0561417699874323,2054.529510695353,-252.49301147460935,104.9371109008789,15.33231258392334,42.666969299316406,6.783058166503906,21.605682373046875,-1.2978408336639404,5.675407409667969,-16.63263511657715,12.173103332519531,-1.9472849369049072,1.9508440494537356,-0.890319287776947,7.770523548126221,2.3802430629730225,1.775405764579773,1.325362205505371,3.609511613845825,4.90769100189209,-2.65545916557312,1537.5876985238351,0.2699322998523712,blues
blues.00019.wav,123.046875,661794,0.0976597517728805,0.0588860390081206,1481.3188804548597,-236.65675354003903,138.4092559814453,-4.91291093826294,47.629173278808594,5.184200763702393,8.876614570617676,0.5138149261474609,-3.804673194885254,-14.98887062072754,10.417068481445312,-0.333638072013855,0.7759842872619629,1.7773184776306152,4.232987403869629,-0.4678416848182678,-6.10521411895752,-5.390518665313721,-1.341213583946228,-3.7230188846588135,-4.364776611328125,1195.4703757774469,0.2573248147964477,blues
blues.00020.wav,135.99917763157896,661794,0.0754744932055473,0.0525863423240525,1911.314580176003,-230.35765075683597,127.07833099365234,7.123446464538574,39.774898529052734,1.9210494756698608,17.411779403686523,-5.619414806365967,8.24939250946045,-18.11688804626465,13.835063934326172,-3.769932270050049,2.572018384933472,-4.31834602355957,6.806375503540039,-6.167102336883545,-6.198749542236328,-4.500183582305908,-1.8223381042480469,-0.5171000957489014,1.509917974472046,1390.3015575567931,0.3026116192340851,blues
blues.00021.wav,99.38401442307692,661794,0.1011320799589157,0.0479074523878576,1481.0580892453977,-264.7225952148437,138.8684539794922,11.194062232971191,48.5042610168457,14.930756568908691,20.580284118652344,3.2070086002349854,1.2489558458328247,-15.84645652770996,15.978459358215332,3.3691327571868896,-1.5108070373535156,1.905925273895264,6.328380107879639,-0.9933915734291076,-2.41945219039917,-3.680215120315552,0.4915006160736084,5.041453838348389,-0.7768487930297852,1046.5500105240208,0.3211003839969635,blues
blues.00022.wav,95.703125,661794,0.1134258508682251,0.0585699590342227,1497.9642587628875,-233.9562530517578,136.1457061767578,3.324411392211914,48.92853164672852,8.71544361114502,13.966021537780762,5.366596698760986,0.3995395302772522,-13.469852447509766,16.877717971801758,5.148091793060303,-2.249821662902832,3.9479072093963614,5.316487312316895,0.8105588555335999,-1.1070806980133057,-4.5564799308776855,-2.430784225463867,3.324835538864136,-0.6024465560913086,1155.781220867788,0.3065367937088012,blues
blues.00023.wav,184.5703125,661794,0.1020351648330688,0.0524670098607888,1497.6915639530437,-227.225341796875,137.78807067871094,-14.499567985534668,63.56092834472656,5.617667675018311,11.958148002624512,1.9079686403274536,-1.889386773109436,-7.604216575622559,-2.473288059234619,-2.891010046005249,-9.433392524719238,-10.929218292236328,3.5694751739501958,4.149799823760986,0.0888095274567604,-2.985964775085449,-1.3861690759658811,7.541377544403076,-3.0357227325439453,1209.9878628924062,0.2808226644992828,blues
blues.00024.wav,103.359375,661794,0.0869472697377204,0.0472760477088167,1447.8898990912112,-274.3658142089844,130.4112548828125,-6.351286888122559,70.40298461914062,13.26972770690918,9.47377586364746,7.735329627990723,-1.2349663972854614,-0.5723901987075806,-2.303354263305664,3.773515939712525,0.0756120756268501,-0.9389718174934388,2.296225309371948,4.294117450714111,-1.661213994026184,-10.439424514770508,-6.793103218078613,-1.0657777786254885,-1.5838861465454102,1120.0194669331925,0.2631122171878814,blues
blues.00025.wav,92.28515625,661794,0.0892152190208435,0.0516973909996133,1463.217701555025,-249.28456115722656,131.0046844482422,0.671434760093689,66.70393371582031,17.91480255126953,4.621685981750488,6.613105297088623,1.2425212860107422,1.4125672578811646,-1.5898078680038452,-0.9819214940071106,-3.575791120529175,-2.9269556999206543,4.600675582885742,7.480606079101562,-0.187531441450119,-2.8234689235687256,-2.6753807067871094,0.7406139969825745,-0.5309820771217346,1109.3527843880802,0.290959745645523,blues
blues.00026.wav,83.35433467741936,661794,0.0771101936697959,0.0519726864607501,1573.5002754703662,-284.848388671875,108.74954986572266,9.129683494567873,51.251312255859375,18.12371635437012,7.632777214050293,8.775374412536621,2.3653817176818848,0.01926114782691,2.2369275093078613,4.190629005432129,-3.3045814037323,1.6140482425689695,2.691864252090454,3.376127958297729,3.292786836624145,-4.524482727050781,0.4967203438282013,5.921975135803223,3.214540243148804,1198.4590845429225,0.2783784568309784,blues
blues.00027.wav,92.28515625,661794,0.0958101525902748,0.0724144129447022,1494.954574989432,-228.1670837402344,130.33966064453125,-23.31070899963379,70.2002182006836,1.129326105117798,7.589113235473633,0.9033954739570618,1.9944435358047483,-6.158844470977783,-9.380717277526855,-2.56357479095459,-4.521847724914551,-0.269986480474472,0.1704513132572174,-1.528730392456055,1.467687726020813,-6.980843544006348,-8.324485778808594,4.240888595581055,0.9917383193969728,1391.8419520071109,0.2887073159217834,blues
blues.00028.wav,103.359375,661794,0.0996667742729187,0.0480199874323279,1399.09682547641,-248.96224975585935,139.03175354003906,-16.24002456665039,57.11619186401367,20.19236183166504,10.160372734069824,4.576076030731201,0.3379241526126861,-7.8628249168396,-3.470245361328125,-2.64882493019104,-2.842671155929565,-0.8947750926017761,-2.413379907608032,2.5705971717834477,-5.871000289916992,-12.412887573242188,-7.302001953125,-0.9235852956771852,-2.698578357696533,1115.7282019411243,0.2761554718017578,blues
blues.00029.wav,129.19921875,661794,0.1247364804148674,0.0528948696104021,2189.9858650908577,-233.7151031494141,101.1990203857422,17.65089988708496,23.74063491821289,2.079885244369507,25.93890190124512,-16.969043731689453,15.079570770263672,-22.27737808227539,4.3853864669799805,-23.19758033752441,-6.036645889282227,-5.057098388671875,1.0690374374389648,-5.778514385223389,-8.310134887695312,-11.384392738342283,-6.723499298095703,-10.013582229614258,-14.026127815246582,1648.8351694525163,0.2803565561771393,blues
blues.00030.wav,151.99908088235293,661794,0.1700620651245117,0.0393661180394431,2004.2106632642003,-206.9381103515625,117.79183959960938,23.264991760253903,28.30004501342773,-1.102283239364624,18.86718368530273,-21.97161102294922,17.848024368286133,-25.59023666381836,2.1351046562194824,-17.777297973632812,-8.010591506958008,-17.620141983032227,-8.120075225830078,-8.628885269165039,-15.540494918823242,-15.332038879394531,-9.656509399414062,-10.089768409729004,-17.826879501342773,1379.189381936241,0.2631938457489013,blues
blues.00031.wav,151.99908088235293,661794,0.1515176445245742,0.0429472248404872,1973.4105377017263,-221.84349060058597,110.85242462158205,18.637550354003903,30.928430557250977,3.296228170394897,22.589956283569336,-20.40655517578125,12.122969627380373,-26.33045768737793,-4.354130268096924,-26.38385391235352,-13.032196044921877,-12.655036926269531,-1.815843224525452,-7.2590012550354,-6.660985469818115,-14.688092231750488,-11.713448524475098,-11.024651527404783,-13.389857292175291,1330.715617463902,0.2535532116889953,blues
blues.00032.wav,143.5546875,661794,0.1013213545083999,0.0393883984677107,1883.042903228775,-288.715087890625,105.92636108398438,18.81995010375977,23.67445945739746,5.700168132781982,25.559085845947266,-13.450493812561035,12.42951202392578,-11.961186408996582,1.5895081758499146,-15.623069763183594,-6.638754844665527,-11.685787200927734,-2.9357659816741943,-7.3784260749816895,-15.693843841552734,-10.957292556762695,-10.879779815673828,-18.501955032348636,-19.117843627929688,1309.382408069756,0.2762447893619537,blues
blues.00033.wav,151.99908088235293,661794,0.1332135051488876,0.0419736834155065,2075.5012632225817,-238.95120239257807,108.70543670654295,34.14584732055664,30.211145401000977,-0.502582311630249,27.292957305908203,-21.39948081970215,14.171862602233888,-24.512311935424805,-1.884265661239624,-28.0575008392334,-11.25574779510498,-16.4643611907959,-7.640693664550781,-12.784872055053713,-15.352468490600586,-13.74590015411377,-7.408485412597656,-10.07831573486328,-13.290933609008787,1430.4924328152892,0.2606352865695953,blues
blues.00034.wav,184.5703125,661794,0.1359353959560394,0.0457024452581206,2157.363048963345,-217.15489196777344,105.78446197509766,15.6065092086792,25.25981903076172,-1.4457656145095823,30.199512481689453,-17.717384338378906,17.318798065185547,-27.21879768371582,4.336658954620361,-20.061994552612305,-10.700785636901855,-14.232641220092772,-5.156591892242432,-3.481463432312012,-6.189352035522461,-15.322094917297363,-6.832313537597656,-9.825186729431152,-13.940664291381836,1537.0980205512035,0.2623637914657593,blues
blues.00035.wav,129.19921875,661794,0.1733787208795547,0.0454199747438128,2096.692972758201,-171.7732696533203,120.2935791015625,15.340431213378906,21.10759162902832,-5.385007858276367,24.19536399841309,-24.13754653930664,18.54475212097168,-22.348501205444336,1.3194960355758667,-20.76322555541992,-4.9818878173828125,-17.10808753967285,-7.879304885864258,-15.30016803741455,-9.343679428100586,-8.911592483520508,-8.512012481689453,-14.32995891571045,-19.92963409423828,1506.8728757224983,0.2883848249912262,blues
blues.00036.wav,151.99908088235293,661794,0.1977468281984329,0.0369073406080819,1908.092151732952,-200.1992950439453,116.3630828857422,18.04737091064453,25.26357078552246,0.3100547194480896,24.1772518157959,-22.22351455688477,11.183533668518066,-26.846263885498047,-7.637380599975586,-24.856096267700195,-12.01226806640625,-17.015975952148438,-8.11307144165039,-11.953767776489258,-12.62181282043457,-14.193201065063477,-8.207758903503418,-15.015006065368652,-10.30684757232666,1247.3550297102445,0.2333981245756149,blues
blues.00037.wav,123.046875,661794,0.0691884383559227,0.0481638661301237,1682.835307654503,-328.5606994628906,102.728515625,19.836584091186523,26.70600700378418,7.145409107208252,22.72798156738281,-6.951726913452148,12.816983222961426,-10.727912902832031,-0.424693763256073,-12.378795623779297,-8.898337364196777,-9.208457946777344,-9.089532852172852,-8.994874000549316,-7.657883644104004,-7.211292266845703,-9.397146224975586,-4.4756693840026855,-3.679434537887573,1188.3081417864564,0.2486340850591659,blues
blues.00038.wav,86.1328125,661794,0.1680838316679,0.0443731722496133,2141.0122340704743,-192.65745544433597,111.15711975097656,21.36100578308105,26.39940452575684,-0.644347608089447,23.491514205932617,-25.469894409179688,16.92310333251953,-16.975650787353516,5.775643348693848,-25.738422393798828,-5.051983833312988,-17.62748908996582,-7.916775226593018,-15.15511989593506,-12.356138229370115,-17.23472785949707,-7.778677463531494,-13.030936241149902,-17.931171417236328,1514.1006734453892,0.2658880949020386,blues
blues.00039.wav,117.45383522727272,661794,0.0858624801039695,0.0353208985885537,1709.0839761116542,-301.7304992675781,111.54287719726562,21.90022850036621,16.151121139526367,8.20067310333252,22.084373474121094,-8.597672462463379,1.488774657249451,-17.071401596069336,-8.33458423614502,-17.008359909057617,-10.573770523071287,-15.67957592010498,-12.594489097595217,-12.256568908691406,-14.56031608581543,-10.10023593902588,-5.785847187042236,-7.768403053283691,-7.180643558502197,1151.008992577037,0.2552458643913269,blues
blues.00040.wav,172.265625,661794,0.1348919868469238,0.0976430327967904,2356.8065139298405,-110.24799346923828,90.70293426513672,-2.525755882263184,74.05793762207031,-11.753321647644045,39.20773696899414,-13.160562515258787,20.54209327697754,-17.15308952331543,12.81263256072998,-21.43007469177246,5.9520039558410645,-8.023324012756348,4.232331275939941,-16.48160743713379,6.544708728790283,-5.692046165466309,-3.6433489322662354,-4.852753639221191,1.853226900100708,2272.4395473323143,0.3979959189891815,blues
blues.00041.wav,129.19921875,661794,0.129165843129158,0.1022607459638437,2463.3082687467954,-107.1702651977539,88.48818969726562,-4.169412612915039,55.47771072387695,-8.013871192932129,38.4151611328125,-6.410025596618652,28.572668075561523,-19.82160758972168,13.238089561462402,-19.25309944152832,12.07236099243164,-4.578393936157227,3.786518096923828,-16.98638343811035,11.620652198791504,-7.359708786010742,-3.666060924530029,-7.176576614379883,1.9754494428634644,2390.39009977241,0.3868677318096161,blues
blues.00042.wav,89.10290948275862,661794,0.1110012829303741,0.097823919663573,2367.518780747192,-159.55165100097656,69.79762268066406,-4.398991107940674,76.8465805053711,3.9188268184661865,45.17317581176758,-4.855005741119385,32.20482635498047,-9.796014785766602,7.81265115737915,-21.821104049682617,9.690987586975098,-2.5877127647399902,3.3055787086486816,-14.968878746032717,10.235481262207031,-4.078413009643555,-5.850137233734131,-2.477926254272461,6.64669942855835,2301.609667012493,0.3775384724140167,blues
blues.00043.wav,129.19921875,661794,0.1273855566978454,0.0871746302204176,2372.1273736249072,-109.10599517822266,100.60877227783205,-8.656534194946289,47.35041427612305,-6.558297634124756,39.60763549804688,-8.515619277954102,29.5655460357666,-16.585535049438477,13.163908004760742,-24.209251403808597,6.576562881469727,-8.647177696228027,4.92741584777832,-15.434489250183104,1.5337997674942017,-6.748965263366699,1.4113465547561646,-3.96947193145752,3.2838330268859863,2155.879628754764,0.3989206254482269,blues
blues.00044.wav,135.99917763157896,661794,0.1363209187984466,0.0925253317140371,2375.2487029331346,-109.51258850097656,86.9213638305664,-8.594191551208496,64.48953247070312,-6.301508903503418,43.64348983764648,-8.29083251953125,28.5457820892334,-14.082674980163574,8.128630638122559,-21.48808479309082,11.088338851928713,-5.0916852951049805,3.976496696472168,-12.861213684082031,12.336755752563477,0.0205168984830379,-0.7430939674377441,-5.130959510803223,3.297938346862793,2278.9612516967195,0.390174925327301,blues
blues.00045.wav,129.19921875,661794,0.1483584344387054,0.0480483100106341,2290.407131885903,-163.21676635742188,89.77884674072266,12.976251602172852,80.70230102539062,3.665379047393799,39.73873901367188,-5.406734943389893,26.49373435974121,-13.169927597045898,2.704878091812134,-20.550138473510746,6.014822959899902,-2.903660297393799,-0.4283290505409241,-17.539125442504883,4.164019584655762,-5.98719596862793,-7.864173412322998,-8.56990909576416,1.8542722463607788,1739.134032915427,0.4294368028640747,blues
blues.00046.wav,123.046875,661794,0.1026016324758529,0.0584578016241299,2361.735333193189,-182.57376098632807,90.66755676269533,14.124545097351074,67.54922485351562,2.678699493408203,38.42982482910156,-8.410714149475098,24.12955093383789,-13.789952278137209,4.833089351654053,-16.68522834777832,5.817601680755615,-5.1466965675354,0.1942664980888366,-14.485502243041992,6.8640899658203125,-4.439797401428223,-2.986441373825073,-4.814492225646973,5.405974864959717,1913.0115998175,0.3879674971103668,blues
blues.00047.wav,151.99908088235293,661794,0.1122592911124229,0.0753237081883217,2310.140449418871,-149.94027709960938,93.65088653564452,6.355070114135742,71.50347137451172,-8.12153148651123,36.191162109375,-9.775336265563965,17.647842407226562,-21.107519149780277,-0.1396818161010742,-22.201908111572266,5.4219465255737305,-7.458579540252685,-4.332862854003906,-12.399405479431152,9.621233940124512,-5.017019748687744,-3.7061691284179688,2.344435691833496,4.160647392272949,2013.0116652479703,0.3364204168319702,blues
blues.00048.wav,123.046875,661794,0.1239691078662872,0.0987668727039829,2204.331844572125,-106.35535430908205,102.6562957763672,-20.14608764648437,59.34887313842773,-9.948382377624512,33.6873893737793,-14.171321868896484,23.52147102355957,-13.31356143951416,15.990456581115724,-18.92352867126465,7.813086032867432,-7.785444736480713,4.038029193878174,-11.343647003173828,2.060206174850464,-5.731268405914307,0.4702825844287872,-1.9038106203079224,-3.131631374359131,2148.1976094245806,0.3795294463634491,blues
blues.00049.wav,123.046875,661794,0.0885868817567825,0.0399612698182521,1904.547956584331,-256.01666259765625,110.8558578491211,21.525787353515625,67.5418930053711,4.30601167678833,43.08662796020508,-4.494885921478272,10.416362762451172,-8.694551467895508,1.657418727874756,-20.58704948425293,-2.451857089996338,-7.1194586753845215,-11.16533374786377,-12.611129760742188,2.7265162467956543,-8.95150375366211,-7.93970251083374,-2.338612794876098,-0.7058648467063904,1318.1914651872387,0.2775753736495971,blues
blues.00050.wav,135.99917763157896,661794,0.1823381781578064,0.0857906002271848,2081.878471910416,-82.99971008300781,107.08580780029295,-25.33543968200684,57.1045036315918,0.0855035781860351,34.68258285522461,-11.055123329162598,20.543169021606445,-11.19447898864746,14.819605827331545,-10.233335494995115,12.546019554138184,-9.75373363494873,2.564368486404419,-6.2895121574401855,2.995332717895508,-8.715191841125488,-0.331206202507019,-2.982632637023926,0.7028819918632507,1945.5331078931831,0.4009360373020172,blues
blues.00051.wav,99.38401442307692,661794,0.1966755539178848,0.1066016531322505,1928.1088183371205,-55.60753631591797,114.9316177368164,-37.03194427490234,64.8895034790039,-7.1417155265808105,15.237939834594728,-16.232675552368164,18.631574630737305,-9.752266883850098,21.45428276062012,-5.648910999298096,12.788084030151367,-16.53047752380371,3.792917490005493,-7.9009013175964355,8.47049331665039,-4.071422100067139,3.2033133506774902,-5.184596061706543,-1.2798999547958374,1977.2342507767992,0.3936876654624939,blues
blues.00052.wav,151.99908088235293,661794,0.0988821759819984,0.0671879531612529,1670.8506318254206,-225.23013305664065,117.62688446044922,-14.539373397827148,64.79603576660156,12.908660888671877,19.03742027282715,10.666170120239258,9.886661529541016,-2.3966431617736816,11.685091018676758,1.5415066480636597,3.0658133029937744,-7.627123832702637,-8.954819679260254,-4.3493428230285645,-0.0627202987670898,-2.5589146614074707,-3.445501804351806,-3.8707220554351807,1.3147196769714355,1443.8101061604452,0.3390077650547027,blues
blues.00053.wav,103.359375,661794,0.1683437675237655,0.1328151434406419,1954.4902598720168,-76.69792175292969,105.73820495605467,-43.17215347290039,60.95426559448242,-8.757207870483398,21.224143981933597,-12.855764389038086,18.59625244140625,-11.396047592163086,14.538467407226562,-6.048133850097656,12.722725868225098,-9.365226745605469,1.3488973379135132,-3.611276388168335,6.991539478302002,-4.057430267333984,-0.2743371427059173,-3.698642015457153,-0.5005866289138794,2171.445862789447,0.4124447405338287,blues
blues.00054.wav,89.10290948275862,661794,0.2009461224079132,0.1033989359773781,1987.383148016622,-57.91959762573242,108.99028778076172,-36.20756149291992,64.04552459716797,1.4388412237167358,26.31160926818848,-17.4777889251709,20.425270080566406,-9.540505409240724,18.16972923278809,-6.060150146484375,13.864048957824709,-11.29108715057373,4.665491580963135,-6.39443302154541,3.218118190765381,-8.083707809448242,-1.7249717712402344,-5.429174900054932,-2.579444169998169,2030.6571856229589,0.4527457654476166,blues
blues.00055.wav,135.99917763157896,661794,0.1577416509389877,0.1131192448520881,1976.3832347576235,-98.74343872070312,104.79364776611328,-35.09825134277344,60.70180892944336,-2.833249568939209,22.234495162963867,-7.831170082092285,19.035850524902344,-11.573602676391602,17.018518447875977,-5.3761515617370605,12.200968742370604,-9.956364631652832,0.3533473312854767,-4.268688201904297,6.133699417114258,-4.822604179382324,1.5005817413330078,-1.493840575218201,3.509201765060425,2032.001859230746,0.4329365491867065,blues
